dt_iso,wind_speed_1,wind_speed_2,wind_speed_3,snow_1h_1,snow_1h_2,snow_1h_3,temp_1,temp_2,temp_3,temp
1996-08-13,2.443333333333334,2.5241666666666673,3.19,0.0,0.0,0.0,290.5783333333334,289.2154166666666,292.31125,294.57625
1996-08-14,4.925000000000001,2.443333333333334,2.5241666666666673,0.0,0.0,0.0,294.57625,290.5783333333334,289.2154166666666,292.7295833333333
1996-08-15,2.2341666666666673,4.925000000000001,2.443333333333334,0.0,0.0,0.0,292.7295833333333,294.57625,290.5783333333334,292.90291666666667
1996-08-16,3.0995833333333334,2.2341666666666673,4.925000000000001,0.0,0.0,0.0,292.90291666666667,292.7295833333333,294.57625,294.95916666666665
1996-08-17,4.016666666666666,3.0995833333333334,2.2341666666666673,0.0,0.0,0.0,294.95916666666665,292.90291666666667,292.7295833333333,294.02708333333334
1996-08-18,2.502916666666667,4.016666666666666,3.0995833333333334,0.0,0.0,0.0,294.02708333333334,294.95916666666665,292.90291666666667,293.23291666666665
1996-08-19,3.0833333333333335,2.502916666666667,4.016666666666666,0.0,0.0,0.0,293.23291666666665,294.02708333333334,294.95916666666665,290.9129166666667
1996-08-20,1.8995833333333338,3.0833333333333335,2.502916666666667,0.0,0.0,0.0,290.9129166666667,293.23291666666665,294.02708333333334,292.20458333333335
1996-08-21,1.9800000000000004,1.8995833333333338,3.0833333333333335,0.0,0.0,0.0,292.20458333333335,290.9129166666667,293.23291666666665,296.70291666666657
1996-08-22,3.0833333333333335,1.9800000000000004,1.8995833333333338,0.0,0.0,0.0,296.70291666666657,292.20458333333335,290.9129166666667,293.66125000000005
1996-08-23,2.327083333333334,3.0833333333333335,1.9800000000000004,0.0,0.0,0.0,293.66125000000005,296.70291666666657,292.20458333333335,295.36625
1996-08-24,3.5416666666666665,2.327083333333334,3.0833333333333335,0.0,0.0,0.0,295.36625,293.66125000000005,296.70291666666657,293.4045833333333
1996-08-25,2.3525000000000005,3.5416666666666665,2.327083333333334,0.0,0.0,0.0,293.4045833333333,295.36625,293.66125000000005,294.48999999999995
1996-08-26,6.795833333333333,2.3525000000000005,3.5416666666666665,0.0,0.0,0.0,294.48999999999995,293.4045833333333,295.36625,292.00916666666654
1996-08-27,3.5874999999999986,6.795833333333333,2.3525000000000005,0.0,0.0,0.0,292.00916666666654,294.48999999999995,293.4045833333333,289.8416666666667
1996-08-28,2.9183333333333334,3.5874999999999986,6.795833333333333,0.0,0.0,0.0,289.8416666666667,292.00916666666654,294.48999999999995,290.3979166666667
1996-08-29,2.818750000000001,2.9183333333333334,3.5874999999999986,0.0,0.0,0.0,290.3979166666667,289.8416666666667,292.00916666666654,292.36499999999995
